tdate,subportfolio,portfolio,security_id,strike,derivative_type,currency,total_active_lots
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251211.H26 AUOC 68.05 73.5 0 20250722 20251211 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251211.H26 AUOP 64.75 74 0 20250403 20251211 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251211.H26 AUOP 65.75 72 0 20250620 20251211 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251211.H26 AUOP 67.55 75.5 0 20250401 20251211 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251211.H26 AUOP 68.05 73.5 0 20250722 20251211 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOC 64.75 74 0 20250403 20251212 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOC 65.75 72 0 20250620 20251212 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOC 67.55 75.5 0 20250401 20251212 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOC 68.05 73.5 0 20250722 20251212 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOP 64.75 74 0 20250403 20251212 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOP 65.75 72 0 20250620 20251212 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOP 67.55 75.5 0 20250401 20251212 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251212.H26 AUOP 68.05 73.5 0 20250722 20251212 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOC 64.75 74 0 20250403 20251215 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOC 65.75 72 0 20250620 20251215 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOC 67.55 75.5 0 20250401 20251215 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOC 68.05 73.5 0 20250722 20251215 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOP 64.75 74 0 20250403 20251215 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOP 65.75 72 0 20250620 20251215 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOP 67.55 75.5 0 20250401 20251215 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251215.H26 AUOP 68.05 73.5 0 20250722 20251215 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOC 64.75 74 0 20250403 20251216 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOC 65.75 72 0 20250620 20251216 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOC 67.55 75.5 0 20250401 20251216 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOC 68.05 73.5 0 20250722 20251216 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOP 64.75 74 0 20250403 20251216 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOP 65.75 72 0 20250620 20251216 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOP 67.55 75.5 0 20250401 20251216 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251216.H26 AUOP 68.05 73.5 0 20250722 20251216 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOC 64.75 74 0 20250403 20251217 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOC 65.75 72 0 20250620 20251217 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOC 67.55 75.5 0 20250401 20251217 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOC 68.05 73.5 0 20250722 20251217 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOP 64.75 74 0 20250403 20251217 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOP 65.75 72 0 20250620 20251217 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOP 67.55 75.5 0 20250401 20251217 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251217.H26 AUOP 68.05 73.5 0 20250722 20251217 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOC 64.75 74 0 20250403 20251218 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOC 65.75 72 0 20250620 20251218 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOC 67.55 75.5 0 20250401 20251218 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOC 68.05 73.5 0 20250722 20251218 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOP 64.75 74 0 20250403 20251218 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOP 65.75 72 0 20250620 20251218 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOP 67.55 75.5 0 20250401 20251218 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251218.H26 AUOP 68.05 73.5 0 20250722 20251218 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOC 64.75 74 0 20250403 20251219 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOC 65.75 72 0 20250620 20251219 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOC 67.55 75.5 0 20250401 20251219 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOC 68.05 73.5 0 20250722 20251219 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOP 64.75 74 0 20250403 20251219 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOP 65.75 72 0 20250620 20251219 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOP 67.55 75.5 0 20250401 20251219 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251219.H26 AUOP 68.05 73.5 0 20250722 20251219 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOC 64.75 74 0 20250403 20251222 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOC 65.75 72 0 20250620 20251222 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOC 67.55 75.5 0 20250401 20251222 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOC 68.05 73.5 0 20250722 20251222 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOP 64.75 74 0 20250403 20251222 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOP 65.75 72 0 20250620 20251222 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOP 67.55 75.5 0 20250401 20251222 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251222.H26 AUOP 68.05 73.5 0 20250722 20251222 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOC 64.75 74 0 20250403 20251223 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOC 65.75 72 0 20250620 20251223 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOC 67.55 75.5 0 20250401 20251223 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOC 68.05 73.5 0 20250722 20251223 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOP 64.75 74 0 20250403 20251223 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOP 65.75 72 0 20250620 20251223 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOP 67.55 75.5 0 20250401 20251223 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251223.H26 AUOP 68.05 73.5 0 20250722 20251223 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOC 64.75 74 0 20250403 20251224 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOC 65.75 72 0 20250620 20251224 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOC 67.55 75.5 0 20250401 20251224 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOC 68.05 73.5 0 20250722 20251224 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOP 64.75 74 0 20250403 20251224 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOP 65.75 72 0 20250620 20251224 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOP 67.55 75.5 0 20250401 20251224 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251224.H26 AUOP 68.05 73.5 0 20250722 20251224 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOC 64.75 74 0 20250403 20251225 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOC 65.75 72 0 20250620 20251225 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOC 67.55 75.5 0 20250401 20251225 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOC 68.05 73.5 0 20250722 20251225 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOP 64.75 74 0 20250403 20251225 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOP 65.75 72 0 20250620 20251225 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOP 67.55 75.5 0 20250401 20251225 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251225.H26 AUOP 68.05 73.5 0 20250722 20251225 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOC 64.75 74 0 20250403 20251226 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOC 65.75 72 0 20250620 20251226 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOC 67.55 75.5 0 20250401 20251226 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOC 68.05 73.5 0 20250722 20251226 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOP 64.75 74 0 20250403 20251226 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOP 65.75 72 0 20250620 20251226 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOP 67.55 75.5 0 20250401 20251226 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251226.H26 AUOP 68.05 73.5 0 20250722 20251226 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOC 64.75 74 0 20250403 20251229 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOC 65.75 72 0 20250620 20251229 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOC 67.55 75.5 0 20250401 20251229 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOC 68.05 73.5 0 20250722 20251229 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOP 64.75 74 0 20250403 20251229 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOP 65.75 72 0 20250620 20251229 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOP 67.55 75.5 0 20250401 20251229 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251229.H26 AUOP 68.05 73.5 0 20250722 20251229 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOC 64.75 74 0 20250403 20251230 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOC 65.75 72 0 20250620 20251230 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOC 67.55 75.5 0 20250401 20251230 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOC 68.05 73.5 0 20250722 20251230 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOP 64.75 74 0 20250403 20251230 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOP 65.75 72 0 20250620 20251230 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOP 67.55 75.5 0 20250401 20251230 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251230.H26 AUOP 68.05 73.5 0 20250722 20251230 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOC 64.75 74 0 20250403 20251231 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOC 65.75 72 0 20250620 20251231 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOC 67.55 75.5 0 20250401 20251231 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOC 68.05 73.5 0 20250722 20251231 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOP 64.75 74 0 20250403 20251231 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOP 65.75 72 0 20250620 20251231 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOP 67.55 75.5 0 20250401 20251231 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20251231.H26 AUOP 68.05 73.5 0 20250722 20251231 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOC 64.75 74 0 20250403 20260101 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOC 65.75 72 0 20250620 20260101 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOC 67.55 75.5 0 20250401 20260101 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOC 68.05 73.5 0 20250722 20260101 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOP 64.75 74 0 20250403 20260101 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOP 65.75 72 0 20250620 20260101 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOP 67.55 75.5 0 20250401 20260101 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260101.H26 AUOP 68.05 73.5 0 20250722 20260101 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOC 64.75 74 0 20250403 20260102 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOC 65.75 72 0 20250620 20260102 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOC 67.55 75.5 0 20250401 20260102 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOC 68.05 73.5 0 20250722 20260102 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOP 64.75 74 0 20250403 20260102 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOP 65.75 72 0 20250620 20260102 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOP 67.55 75.5 0 20250401 20260102 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260102.H26 AUOP 68.05 73.5 0 20250722 20260102 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOC 64.75 74 0 20250403 20260105 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOC 65.75 72 0 20250620 20260105 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOC 67.55 75.5 0 20250401 20260105 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOC 68.05 73.5 0 20250722 20260105 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOP 64.75 74 0 20250403 20260105 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOP 65.75 72 0 20250620 20260105 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOP 67.55 75.5 0 20250401 20260105 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260105.H26 AUOP 68.05 73.5 0 20250722 20260105 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOC 64.75 74 0 20250403 20260106 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOC 65.75 72 0 20250620 20260106 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOC 67.55 75.5 0 20250401 20260106 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOC 68.05 73.5 0 20250722 20260106 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOP 64.75 74 0 20250403 20260106 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOP 65.75 72 0 20250620 20260106 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOP 67.55 75.5 0 20250401 20260106 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260106.H26 AUOP 68.05 73.5 0 20250722 20260106 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOC 64.75 74 0 20250403 20260107 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOC 65.75 72 0 20250620 20260107 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOC 67.55 75.5 0 20250401 20260107 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOC 68.05 73.5 0 20250722 20260107 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOP 64.75 74 0 20250403 20260107 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOP 65.75 72 0 20250620 20260107 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOP 67.55 75.5 0 20250401 20260107 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260107.H26 AUOP 68.05 73.5 0 20250722 20260107 20250722,68.05,amer_up_out_put,USD,-0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOC 64.75 74 0 20250403 20260108 20250403,64.75,amer_up_out_call,USD,0.112613
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOC 65.75 72 0 20250620 20260108 20250620,65.75,amer_up_out_call,USD,0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOC 67.55 75.5 0 20250401 20260108 20250401,67.55,amer_up_out_call,USD,0.022321
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOC 68.05 73.5 0 20250722 20260108 20250722,68.05,amer_up_out_call,USD,0.027778
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOP 64.75 74 0 20250403 20260108 20250403,64.75,amer_up_out_put,USD,-0.225226
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOP 65.75 72 0 20250620 20260108 20250620,65.75,amer_up_out_put,USD,-0.018072
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOP 67.55 75.5 0 20250401 20260108 20250401,67.55,amer_up_out_put,USD,-0.044642
2025-08-02,MILL OPTNS,MILL OPTNS,CM CT 20260108.H26 AUOP 68.05 73.5 0 20250722 20260108 20250722,68.05,amer_up_out_put,USD,-0.027778
